label,nrmse
0.7_1.3,0.0028986939225001075
0.7_1.4,0.002895415359734603
0.7_1.5,0.0028890168472051688
0.7_1.6,0.0029016765193890766
0.7_1.7,0.0028979296862376045
0.7_1.8,0.0029036054681251867
0.7_1.9,0.002916421415512354
0.7_2.0,0.0028987552428952476
0.7_2.1,0.0029075509399033896
0.7_2.2,0.0028982570659121503
0.7_2.3,0.0029049377096005196
0.7_2.4,0.0029087772743394973
0.7_2.5,0.002898184616361429
0.7_2.6,0.0028994516964579277
0.7_2.7,0.0029015904961187194
0.7_2.8,0.0028831439460104994
0.7_2.9,0.0028868331647043852
0.7_3.0,0.002893009310711227
0.7_3.1,0.002891992561246309
0.7_3.2,0.0028949467149560816
0.7_3.3,0.0028928673391719977
0.7_3.4,0.002895279108032739
0.7_3.5,0.0028833122403179
0.7_3.6,0.002910742787815072
0.7_3.7,0.002909920223259312
0.7_3.8,0.0029013184705989543
0.7_3.9,0.0028878746409818634
0.7_4.0,0.002900061492574234
0.7_4.1,0.00288550748091137
0.7_4.2,0.0029327102115483837
0.7_4.3,0.0029127908235611214
0.7_4.4,0.0029032701077260714
0.7_4.5,0.002898250933229785
0.7_4.6,0.0028883808366966493
0.7_4.7,0.0029041846322140643
0.7_4.8,0.002929111747480582
0.7_4.9,0.0029140635958583797
0.8_-5.0,0.002883536560515972
0.8_-4.9,0.0028910744371583997
0.8_-4.8,0.002886298292419876
0.8_-4.7,0.0028881366776341614
0.8_-4.6,0.002873484136687656
0.8_-4.5,0.0028780356642135203
0.8_-4.4,0.0028861289329831087
0.8_-4.3,0.002882778904580674
0.8_-4.2,0.002885042158184087
0.8_-4.1,0.0028847473634905493
0.8_-4.0,0.0028926684530163785
0.8_-3.9,0.0028884179428385805
0.8_-3.8,0.0028968077287979087
0.8_-3.7,0.0028849574434575112
0.8_-3.6,0.002876440306285249
0.8_-3.5,0.0029049719106463904
0.8_-3.4,0.002894062561366742
0.8_-3.3,0.0028924557928344725
0.8_-3.2,0.002876637081542598
0.8_-3.1,0.002873950624195432
0.8_-3.0,0.002886959547326656
0.8_-2.9,0.0028824617295889732
0.8_-2.8,0.002880965620224764
0.8_-2.7,0.0028901624156377603
0.8_-2.6,0.0028733460736284394
0.8_-2.5,0.002884799787234497
0.8_-2.4,0.002894250937122907
0.8_-2.3,0.002894001726315987
0.8_-2.2,0.002882300014993306
0.8_-2.1,0.002890100053408455
0.8_-2.0,0.0028834200524086072
0.8_-1.9,0.00289788940290914
0.8_-1.8,0.0029003846841823325
0.8_-1.7,0.0028925034241398507
0.8_-1.6,0.0028785866822404055
0.8_-1.5,0.002895083024400834
0.8_-1.4,0.002890628294691962
0.8_-1.3,0.002893184809258891
0.8_-1.2,0.002883114584415402
0.8_-1.1,0.002901780884893632
0.8_-1.0,0.002869476518964243
0.8_-0.9,0.002890846343120413
0.8_-0.8,0.002884614670036645
0.8_-0.7,0.0028813052113964227
0.8_-0.6,0.0028955586925587407
0.8_-0.5,0.002890673384600846
0.8_-0.4,0.0028947376570491856
0.8_-0.3,0.0028869544155658003
0.8_-0.2,0.002887287238197689
0.8_-0.1,0.0028918434274476743
