memory_cap_open,memory_cap_high,memory_cap_low,memory_cap_volumne
0.8659807176664017,0.8674123341290002,0.871370521462245,0.06033831522333746
0.00833293889253327,0.004837182890486187,0.0010291745931113219,0.06378778574542207
0.9267894248188364,0.9280917565127098,0.9258055243337882,0.05369635217352329
0.7495161138877864,0.6306056378374765,0.6737503620109572,0.050843271008727736
0.9458904628275998,0.9471262027260469,0.957979308701763,0.05836481179822914
0.7869357660805265,0.7850193982862145,0.7752683515297252,0.06777733121554524
0.9178400558828147,0.9159850059884473,0.9156522617083118,0.0641256655025478
0.2973590112790398,0.28688254531130464,0.28211599332284476,0.061899549878368015
0.7499611038973043,0.7674927686462485,0.7818529875360064,0.06597903720519914
0.6771600730899656,0.834409447467494,0.7483931284864744,0.06518436112131264
0.48016372251523676,0.44059938180196107,0.48782097150662873,0.06084400414247979
0.7160428113474671,0.7561202281541175,0.7023321685555108,0.0630143121689077
0.14523034560796572,0.05790904556810859,0.18268418937646827,0.0586874310858299
0.8272710667481001,0.8380849356581956,0.8513546793208138,0.05972381863644015
0.7808591037278386,0.7611864882139607,0.84449282468876,0.06472131072619662
0.8245021774671596,0.8209472339317436,0.8296195087650564,0.0700351731617959
0.8429324912759196,0.8526376664165511,0.845162375269733,0.07821330200393942
0.37629869019667145,0.2936142058721714,0.29969464870922063,0.08879450044200819
0.9430036348533473,0.9521226570891926,0.9530737454457204,0.09585834569399299
0.9028412045737325,0.8947268030643876,0.8939220265660465,0.07512911252274963
0.643662039659197,0.6580643811984226,0.6472325216645491,0.0621768263498726
0.6354044477745819,0.6264915524419488,0.6365351776909769,0.06008090927352731
0.6690874915039692,0.6723273014860108,0.24103738748646558,0.062322859329017745
0.7251716822395157,0.714326702840958,0.7193710496129755,0.0659992019670658
0.9035120914459338,0.904364139391029,0.9077013506802004,0.06598774855034469
0.002733707951747807,0.005593700519243722,0.0001322324907530923,0.06084253215128341
0.8540514582547594,0.8515406955988107,0.8449108020248172,0.06552319496917014
0.9403391096113821,0.9407878058188089,0.9415090284341461,0.06608729917985044
0.02395507248097852,0.017500144600616153,0.03464950944140498,0.06570756246485729
0.5545436978161067,0.04868550312197465,0.06187285774859372,0.0667692776438352
0.5807974311194943,0.3740752164179182,0.535395164876723,0.057621226553526306
0.8285637177168995,0.8306341796671095,0.8204852990649047,0.05244007989079409
0.514396675928073,0.8002766872767184,0.7740545516326496,0.046702762936125436
0.5123590555037841,0.8504672241993902,0.8572334670951958,0.052942065460869506
0.5700298569769726,0.5890830109175529,0.5533559632797673,0.05751439191153536
0.33946790703928315,0.11538777133533525,0.25265102460396766,0.05905435234910434
0.014335812868731737,0.011383921264229185,0.0070653758667824675,0.060283919601079726
0.8866349358145246,0.4475818318264289,0.4361466272954993,0.058305986926546
0.5083243842917995,0.36435680702869033,0.6874552130363115,0.056033578827344596
0.5800216129074142,0.5715924612800904,0.5692490347403164,0.06736312961363919
0.01327354841591201,0.11676506912376283,0.00020131713562296082,0.06101300245761009
0.5613202861428525,0.716198844062385,0.8680082330776531,0.06402713593326868
0.1862066570127333,0.24116887816156443,0.16842478951122897,0.062233531028106095
0.851864237218539,0.8832227545404813,0.6248689356711642,0.06025792708411597
0.7836592993155138,0.7711227300292134,0.7717667474513857,0.05871974365225831
0.7988348911804004,0.8138114291996837,0.7858354193887279,0.06457430362383285
0.22448142146734384,0.21185218744875112,0.20537019707046816,0.06611160213579806
0.5859632935985785,0.22774081508795763,0.21120308613497688,0.0740466826611795
0.5395704957387291,0.8654250503413986,0.8415265703332876,0.058712796560029916
0.3605201427230298,0.4116080337538924,0.2778241437552746,0.056184378958353445
0.0075209648699512644,0.00037457008960713927,0.4014956261995267,0.058544500105309434
0.8225658702686397,0.8163999084388497,0.8211681089230093,0.06672516250978641
0.5996117589070284,0.6076388168652326,0.6321359911835255,0.06412622659440809
0.11897959232749208,0.11252282869944229,0.017098340574285876,0.061413740028339436
0.36994511344898706,0.008645546007289517,0.08616733009621384,0.06491708103033664
0.10767440324971768,0.10648175109012888,0.11984881781409515,0.07292115398196515
0.7632951792983567,0.3032572658822682,0.7562902200690037,0.06842844789499204
0.8646091268438182,0.8687839290687372,0.8633611142564824,0.07424173723472338
0.32189045325194265,0.10447117108266198,0.2997803334683234,0.0639837677743619
0.8851269886196661,0.8662843102228067,0.8962428252808715,0.056393848402199825
0.8705228476566282,0.8618838234036084,0.8583759704212427,0.05781974690692631
0.5948728396930435,0.4921953938714147,0.6026118719170408,0.05734959601854438
0.0790396881987314,0.21237429799063928,0.06938885293663066,0.04892788662928972
0.6218708130923598,0.6119401297958679,0.6175345760268195,0.0435774068148291
0.8074858289404742,0.6088627997388437,0.6138913423704796,0.04288650948043351
0.13581883139913256,0.1767860833057476,0.15273064376239273,0.04937275723856289
0.863733849897844,0.5476193090146343,0.5472222251149693,0.049656305892813696
0.010783519834324002,0.019854858196145322,0.0023557174317937676,0.052923736524173405
0.7359354539030815,0.4600342128814966,0.4444828908282586,0.056326435586980965
0.39895190530132124,0.39956238542233324,0.428859245430399,0.05697842188154319
0.7934211159426366,0.7898521882310333,0.7846587447165385,0.06014032740162178
0.8834840152403938,0.876910752902868,0.8834477942997503,0.06125450718174147
0.579241467132119,0.5625804776997324,0.5789912617091725,0.06016939537963916
0.6649598849860088,0.6528530645439932,0.6672293163120241,0.051009983514871224
0.34253136084105085,0.35088909945681673,0.32282483194938444,0.04958773338527005
0.0007469177462637472,0.0017044959139333863,0.009732791411340107,0.051193721147143316
0.5403920507616737,0.49463970228722004,0.5105134480320995,0.054007708692186004
0.8633470592172905,0.8565214517685841,0.9084743834292979,0.05925790050750808
0.17563921163663385,0.1899600877281074,0.18625867635888785,0.0645892721003814
0.4405212075236422,0.5452525500967642,0.11497684736278549,0.07132323285961725
0.8044217754130848,0.7290609030702605,0.8088012021836796,0.07343219279166133
0.721952820115852,0.7116170187651416,0.7192953575622634,0.0776908037172573
0.14291057486358952,0.07873007963486214,0.47561871306201664,0.06644391879189647
0.42785708166869907,0.15334437240807863,0.40238986667996735,0.06745132602022061
0.81317007214753,0.8389928196571835,0.7395232770340938,0.058963319524262155
0.4143219917406555,0.41350772398655694,0.41094972768962773,0.07036603241123415
0.7728604671277407,0.7634712178337255,0.8534287856589703,0.06480511724769496
0.06630072570659204,0.8293038194546973,0.008500974388560711,0.06023789086427022
0.35483537426597633,0.31282932098483696,0.3694611680460107,0.061496596484129605
0.7660322458176865,0.7675279807300813,0.7676103486064246,0.06634396293489725
0.8049339711888602,0.7861566814848976,0.8288641277988474,0.06099749321065761
0.22290314373270945,0.23568534242588896,0.27062177378246194,0.06167775383014681
0.8482359732646464,0.8452750533992536,0.733263566339057,0.05669528976432853
0.9041923429154483,0.8942372193972565,0.8971764072105733,0.047786884773237
0.010254239724443436,0.002476200228631535,0.3669297037688024,0.0524563886352457
0.011945995218803362,0.033036496402304806,0.023178958868632235,0.04897072388821406
0.0881266632502086,0.05948433196076706,0.06554151226251276,0.05219077735494828
0.2685067532901777,0.7587544567086165,0.8593736377297932,0.05033443167880435
0.24430676816354693,0.2831980974738765,0.21390647738644944,0.06128971435902299
0.3778106544342923,0.7050695927062053,0.45232276625715534,0.061245731952506086
0.12393574597176699,0.12680240248211086,0.10218806101976015,0.060030404334364476
0.7347845952703784,0.018417131122003955,0.036475217649423484,0.06439175490033479
0.7875065986678523,0.7857702324078262,0.7922592833410376,0.06749380333883845
0.6012349288071612,0.580225995023321,0.5424967532477507,0.06993598451169224
0.02843376040896961,0.020300406440750044,0.009664039470908796,0.06950173950206415
0.6109373189745106,0.6329599408218171,0.6002041069834965,0.057384096150968206
0.024354372793227018,0.0406622143011116,0.0016311757072438376,0.0602088717748951
0.8120790774604825,0.8117748234647396,0.801891783683882,0.05675233287504251
0.4181887928130901,0.4481225856801552,0.45235860982859005,0.0660702008639886
0.86835063591119,0.8662105626116859,0.8686412314795876,0.0719338475388823
0.06715685774677364,0.21882345365135147,0.6367578968229539,0.07417389638696259
0.05042303807200487,0.09404758556648285,0.29736007847408347,0.06356442696472737
0.010867402977569267,0.056633340754484375,0.21417754371207692,0.06991486852224682
0.1716193214281234,0.0004951516917948927,0.780469733905973,0.06318552401641778
0.699626851862471,0.3470808449407476,0.004411678001942956,0.0693160013030987
0.6713816777725256,0.6788421197410047,0.6635092458060092,0.06994039566698441
0.006338646143158575,0.0005652810926132871,0.032902065802901,0.061053505141347685
0.8282380598493339,0.8192381478663356,0.8110907363355032,0.05984387291481631
0.5719462097051151,0.5943124035940448,0.5337451753875483,0.06072340323322415
0.831347284329303,0.8295523248690252,0.8247886097146544,0.06122852957036475
0.12402503006040007,0.14453294788781143,0.014684246803030649,0.06969534069729402
0.6945755924172837,0.7269906724909495,0.6508041751008625,0.06505974763513431
0.445664088101699,0.4202690070053144,0.4265887351496223,0.06626623165874751
0.06807364373922746,0.11004475819059042,0.07518676692064764,0.0651236931390836
0.4397917182043068,0.4171210351035583,0.4343396329320192,0.07371887492610854
0.09327983026711048,0.09723290130220125,0.030580712675583304,0.06409094327190581
0.8137505784112922,0.768205859946086,0.8224922754703148,0.06102860560634413
0.8462580139832142,0.853699033892328,0.8521342005487038,0.06697979132273095
0.8739713596186043,0.8753982225146064,0.8712088155254145,0.059634996497030295
0.7613270714918731,0.7694096562543099,0.821914890853309,0.06484209824957142
0.0020435512086927968,3.321917758853269e-05,0.1793466245774213,0.06721933413203206
0.2000220128724271,0.2215415823814764,0.20725845174488114,0.05919365935656296
0.32917261417952903,0.2174428419386256,0.38739977227951944,0.06306023708858562
0.5457107785425181,0.5953051309488762,0.6107408138761607,0.07139551296064055
0.34803945918625373,0.37180644670871377,0.32789873492743943,0.0695684810329755
0.6909982962817346,0.6309190306789508,0.6847778315887137,0.060316116033601874
0.535774343167462,0.5381466308609103,0.5539905867699405,0.0675732160325712
0.24302225922351564,0.23770920725535136,0.26391090499336867,0.06033361487426476
0.7999130368507406,0.8022614745024873,0.8007822924378712,0.05844541123337391
0.1985943963989198,0.22524598137852958,0.22727525662126546,0.054811230539947665
0.7975150043366258,0.7785035197651893,0.8117235525851513,0.05908375926627825
0.0017840074885127944,0.002518693207808464,0.004542159806452685,0.07172324794830684
0.5978852749247985,0.544996600509852,0.6247721055046899,0.07737772517751973
0.866917567385183,0.8445124946377927,0.858050929387367,0.07401800398748092
0.8117253535658313,0.8064874754008692,0.8183568632739153,0.06258445263549914
0.6021869387235539,0.6079702851201151,0.5933518996148313,0.05831223487383536
0.2704829290952404,0.26533262655969264,0.2820702192686941,0.04912563445210714
0.8125560136694572,0.818057872388939,0.8443047201858783,0.04605640667660462
0.26499620327645906,0.19492166913320152,0.1963635328771501,0.045967210030133224
0.06304075517374325,0.02399964034883948,0.02260388331246165,0.04102783462215105
0.8430687854479378,0.8347233576746808,0.842627390905999,0.043652936067347645
0.4211630609014154,0.4489902017971355,0.31474622494314497,0.044224535677869464
0.8538216225196894,0.8553147439054842,0.8534518983008852,0.043995894092273564
0.6807554658786116,0.6482610132988336,0.7134158490245835,0.051517458430474665
0.0026060497513152553,0.002859847184430761,0.008778159318997919,0.05062867813638732
0.8297146925521731,0.834552535726269,0.8334799115809453,0.05651521156528703
0.8293663831741639,0.8298410346920533,0.8284999179940791,0.054183842956921136
0.8317990028716902,0.8346100431074571,0.8262118782398281,0.04568891847793
0.04434345974797581,0.05160703942897653,0.2057193642488274,0.048766806839072016
0.6062978394195654,0.6083309847174665,0.6068687031485052,0.050198292136093954
0.6085827007834439,0.6091593669626434,0.6124012731616276,0.05231936044221707
0.4926738945822325,0.45200657556407875,0.5209369768882429,0.044621175919047996
0.23354332356729643,0.09766462267943647,0.12227060539937541,0.052726253283782956
0.7667865966810821,0.6310996844236642,0.6603985129784321,0.0546312711440786
0.7134485291068339,0.7689636584773608,0.6663529801177344,0.05098901954197859
0.6028872271674341,0.5954864899201877,0.620510498281598,0.05510062547452887
0.5598337346747586,0.5645772325210152,0.5583018443754221,0.06012763086660545
0.40997200635642694,0.4036288871024374,0.357857518270077,0.05616313291181377
0.2814622801797312,0.6959768047027445,0.8144218747767765,0.05897945443506963
0.4770259363046393,0.2600899044345536,0.5007522039590722,0.050644944170934666
0.1489188036131438,0.15447854014395251,0.367079019430708,0.0533148069636038
0.6763148471971776,0.6731055444482836,0.6785757565263246,0.06539395743088022
0.8049042692225417,0.8056692563768958,0.7918468996967207,0.0629196932327906
0.21073199442793872,0.22917336091519241,0.22702109352205913,0.05947800110174388
0.6527888826147304,0.6788360884266945,0.6726786639997288,0.05321933104146683
0.6168164043934404,0.6158674008479834,0.6276351731397487,0.049357272653777956
0.020222089742851647,0.0021268887188676377,0.05623524627547771,0.042061647376554885
0.4331638321209512,0.8563045427233963,0.8586547565266585,0.039479420143863034
0.64419768243558,0.63408475275346,0.6792396211823282,0.04072890028573231
0.14984779079981747,0.13693876136475255,0.15725015219983127,0.042459512194566555
0.18275836511012766,0.1563873351087631,0.17632790304921855,0.04003674430442782
0.8277338413302779,0.832416744592724,0.8148890286031245,0.0504616424657203
0.2160245827416967,0.16261171997726806,0.22353233801631414,0.05135881978656331
0.03398765981732134,0.03562894265043824,0.032406436315978,0.05607376129291811
0.6901208358307609,0.6694784568862964,0.6618245472977263,0.05376006131522259
0.5815835674619789,0.524387335804033,0.5444583539627156,0.045476809953868935
0.7649300144398186,0.7530654361968192,0.7486554420722825,0.044553956498428755
0.7272828731715779,0.7302604217286705,0.7205631937765998,0.051355343419834124
0.7353317173551847,0.7343625064219337,0.7423925695718941,0.04121410034025706
0.6086492325112258,0.6052025188422674,0.6174480039282251,0.0443092026076109
0.5934513970983579,0.6044844189134356,0.6269055253724389,0.041955717856366086
0.5344709752157796,0.4735953293153349,0.5323789345641916,0.043886869793039796
0.240651133994022,0.034307752301537646,0.020414749696251823,0.04271157259075283
0.5351276292665044,0.5369600680636577,0.5703744939974912,0.04084247425266432
0.8203821186328628,0.8202017442998607,0.8007864318178727,0.041466221696147686
0.8586219872922786,0.8521989494572537,0.8588443274050974,0.0410896906735776
0.064534864585213,0.06520933996254877,0.055362152393695865,0.0351003357751573
0.1519360079900345,0.00993332751922387,0.18693922877825855,0.04056315549622925
0.6526010727311432,0.65394076164808,0.6604542676999146,0.039813910853398006
0.6710503402931763,0.6752748139399188,0.6732396128668877,0.04017458717219196
0.41057097697929346,0.4225455724933477,0.4467452324778973,0.03695955970846859
0.7099337968099346,0.719878559716822,0.7078985741974696,0.043009406562981675
0.7345204717543914,0.7731780275200485,0.7366933673905107,0.04143539749515577
0.5389553036286673,0.5327617042533933,0.5358389611670957,0.047875798981785386
0.6895064777838811,0.65120925299659,0.7068882326855446,0.048875594573512225
0.7622226600056912,0.7270665690609593,0.7347202144650099,0.07200232383778601
0.8037397733431532,0.8358044183573647,0.8043937359880688,0.06832195134469694
0.672511181464316,0.6387047975018812,0.6198985749438645,0.06114518535783441
0.19974049069493235,0.23825341773421652,0.16924647833337356,0.047920209692318826
0.8244231938802916,0.8245851220700121,0.8275857829565185,0.039528707984299916
0.7873287550343767,0.780056905323355,0.7925872271740197,0.04388128281698856
0.5134847434434989,0.5283416283415378,0.5043101256436225,0.04513280906410685
0.5984270420965825,0.3966155400518344,0.4212659246436653,0.039174980120709926
0.6430084417545854,0.6294207406489398,0.6524612087978632,0.032728546504141864
0.041424571202980195,0.066184232100453,0.07539327894278494,0.031867650793597845
0.0181166141846243,0.009413561831705747,0.08291843532510924,0.03519764097815381
0.7464795765363029,0.745994358977398,0.7445402814851705,0.043360281489492364
0.6863436305576438,0.6967736201924869,0.6919464620413677,0.04345706753285319
0.3851477907173799,0.38720472157271657,0.3911498843606197,0.04313786996217885
0.456198184776989,0.45454084210983053,0.45845203061696876,0.029529112283837786
0.7288952945488404,0.7216223938502682,0.7356030542408134,0.02269339851199501
0.7266528322924708,0.741149938275554,0.7405586688787613,0.024719621054732414
0.0037072035698152745,0.007671667487689683,0.005924354185949,0.03162955965312068
0.8022132134975506,0.8007169477055541,0.8020590712844975,0.03373785669278852
0.686210257692281,0.6686995950174021,0.6926116436453658,0.0266971049045653
0.7760770144203035,0.5518053310734831,0.7550559919832153,0.02994753359271696
0.6139088895563943,0.597100675965937,0.6614244477617638,0.03527594994787961
0.639167447164317,0.6359793186039574,0.6394138208871635,0.0408775368467525
0.6826878318123898,0.6597325736553744,0.690741055839648,0.046634586874242163
0.5048592430482908,0.4602253688205773,0.512596318479266,0.056452201831207624
0.7352053529707343,0.7286770548282552,0.7362183106118836,0.049746755292061795
0.000724840829630095,0.5071733797666488,0.004813254019757215,0.051456910066624624
0.7262681414652967,0.7208069039804808,0.696556251004669,0.05177110017097717
0.0002986952706810815,0.0006942414931314084,0.0002143268823679897,0.05218384623122451
0.30186806700018753,0.2882563069706893,0.3070732546257146,0.04776986129778784
0.8450752232060731,0.8395950844228266,0.851030758341119,0.05967562745873573
0.7417135630714998,0.7192091866621856,0.7418803400524926,0.04901532313253921
0.588253407743601,0.6122705331395187,0.5492470489881404,0.04745110018020538
0.7018202089367589,0.6939327965280229,0.7315288763924646,0.04246640561829805
0.665633295540333,0.68459483215741,0.6621148873052535,0.04413578545665978
0.7595725831353252,0.7753426131894848,0.4460142152414233,0.04248045841962557
0.5009714523769191,0.5530171752887876,0.4955807992394944,0.04075001809503422
0.7941374538903399,0.7953464277074456,0.8010512781218905,0.03808007594233287
0.690083998837276,0.5693006998995156,0.5184526247182417,0.04005393199108986
0.21418190811465807,0.6722234032254663,0.21197630620628244,0.04627835404809965
0.8338809628357967,0.8360121317457879,0.834830057104622,0.054419073264208646
0.7248243812781396,0.7166026794012659,0.7099139561262845,0.055076418817871856
0.07192521590694341,0.2917748486682264,0.4309553904660357,0.050820064668456774
0.8308756887446785,0.8407876394952324,0.7987977089505353,0.037468917867226254
0.6860552746755061,0.6928001242409091,0.0005986815842298076,0.041035074360939
7.290328284049583e-06,0.0057051510849048985,0.0010574948294166202,0.03534901947781471
0.5610907462491308,0.5430269733625341,0.6004575133630479,0.03157664461694278
0.32300266001438815,0.2651942652716164,0.8671395072724178,0.031240653890706467
0.6780791112902428,0.19714482358386828,0.677092051474562,0.02883375915872821
0.3612574166643497,0.3487636126174517,0.19247024962759254,0.028928224176851116
0.3379841486275228,0.3258356404035653,0.3250678567923215,0.028542384504231286
0.7138218838350325,0.7159019553129938,0.7146456947133938,0.0344805045221346
0.15111891018170745,0.13047860210161893,0.18364542259738476,0.03141568792417291
0.04016965977293115,0.029660560888511035,0.03974326969958505,0.03396859998403469
0.7448480773205981,0.7280094147374139,0.7246621716213567,0.03831150857622256
0.8307567394843757,0.8254329341162621,0.8232059013074492,0.032536696480163135
0.7419141895284408,0.7396626126779515,0.7421619434023613,0.024417643436476982
0.5225027517031023,0.5445117872346136,0.5405898893723491,0.02880450761073787
0.8518478451464041,0.8532300803225994,0.8456376655474782,0.023622244487985992
0.36102824503881364,0.35222272508361724,0.33222369318073436,0.02884072199990327
0.5300514387060639,0.5184385057403964,0.48651740694158624,0.032139205211439155
0.8446918678837083,0.84688955397115,0.8508943417057157,0.035596072110664616
0.16508862932661977,0.16131468242355537,0.13236603571981345,0.042851129470507225
0.6622024126786232,0.6875940246859302,0.6098333815253271,0.05064432498651196
0.8296137803148199,0.8262815854245523,0.8186767674501633,0.053489093810541836
0.6066562759291603,0.5938860988478172,0.6220421351412637,0.05425699064247525
0.261259510529862,0.2728636441104533,0.24857897735825954,0.05135131457401759
0.575120757686731,0.5554591159512087,0.5879741781578883,0.07989114720397929
0.32250247416303096,0.29292416769056834,0.33955262426731886,0.06611793981442897
0.5081470795935402,0.5277058039538575,0.6462651180029874,0.056234639466835
0.7774744299774969,0.7838958689630751,0.7862602642793268,0.05191244939108452
0.8091765849608435,0.811145399129544,0.8084989822860912,0.04767528197615903
0.5845922899180411,0.5670608481882508,0.6032024934751743,0.048032103991503906
0.515306062526948,0.5092013434508998,0.5143701393180741,0.04502034679350057
0.7647464393243627,0.762163122446099,0.7688321807009544,0.04983586374253192
0.48755357113826847,0.45045722866594823,0.4446845243145619,0.05055712198704344
0.48035083088694774,0.48371274676800274,0.4829586101396531,0.03956681514254627
0.73391967942118,0.7609347702585216,0.754930988170993,0.07300975760453822
0.4299122191233838,0.43166779649990067,0.43804527519096853,0.06942182815441092
0.2758208579930843,0.2577900378091126,0.2811429177370066,0.05863534067681853
0.5146094058690353,0.5431467273787325,0.535315973788049,0.06412824484634945
0.7616657168554328,0.8619692651703883,0.7844065019314723,0.05299217331947233
0.3772613185933093,0.33956580282488985,0.4269293169457018,0.04817841345509726
0.7204177052064404,0.7380456334792801,0.7234519251723499,0.05460553239722602
0.35106780331878507,0.35662011437686414,0.38600544997896424,0.041445849120915895
0.5829823487545983,0.5558890117656637,0.5834113605438035,0.049515147748497204
0.5673401332755418,0.5430630830273016,0.5493353495797824,0.04501933929640426
0.7854293743684738,0.8097218327692768,0.7881264010341307,0.039450989261198645
0.6203363321156626,0.636529220287083,0.5770602559349481,0.03668893108341112
0.603975565877577,0.591280871727312,0.6144543919217733,0.033625093025966675
0.8696633843583681,0.8774033929662817,0.873709561658107,0.025490461214165146
0.00689581122836819,0.0013068361479397286,0.008218897810987759,0.022893141997994457
0.6147446616610831,0.6041474229217101,0.6153592381981066,0.024559793951504538
0.6499912313683179,0.6414986775712378,0.6542389448208134,0.02502829718620871
0.0010281196394806556,0.04988726410628675,0.0065181622694444365,0.024410010676852088
0.34157710834193916,0.3614121801688052,0.3825272930443903,0.023134184960886872
0.5960309754094331,0.6045494763089142,0.5770241421647005,0.017192505162781698
0.2450514860160142,0.04048955016570135,0.06549032608294893,0.022838535680291063
0.15188022609413476,0.1538105516223242,0.15237723909035572,0.027136086326805954
0.4833173684534063,0.5083562729232535,0.4811311613607417,0.021694913009628024
0.7085479769714993,0.20364576947532212,0.7324202862174659,0.020685333539048112
0.5598596446767584,0.5588301617300327,0.5582450330790744,0.022560194183788313
0.6884407868486698,0.6918174355911296,0.6826446990715942,0.022358100326242965
0.48405771359313426,0.4925923739788639,0.4854689624637395,0.026934144946511772
0.5229768903579576,0.5174659851828526,0.5163995466715309,0.029344411043341335
0.00045712102607114926,0.03889781030171502,0.004846954914472406,0.026363906634153736
0.003819235238648746,0.003788886856154107,0.00968821605691895,0.022301666589536015
0.006453260172742886,0.00850102806200079,0.001397203204506551,0.020894582750819148
0.31502905424023264,0.3100250407057352,0.2051738627701606,0.02013871895503173
0.6060681143984037,0.6217293211984101,0.6083189107312453,0.01883796818643972
0.26645337915891,0.1759487481205834,0.22775645416893125,0.020514137751167914
0.5961539416919172,0.5959209245534441,0.594678037556837,0.02160400152716032
0.535392636673621,0.5225303503111285,0.5403337150806592,0.019489044716264184
0.18516851561570477,0.27184802204335745,0.3648366968442378,0.02291051979199548
0.8255662366137657,0.8245784027450958,0.8167291448266412,0.026971546409941576
0.34484375957847635,0.011865364466088513,0.33748904170016586,0.03459768130316071
0.5130363362306094,0.5116134596733318,0.49644315908054715,0.023967446846202257
0.27269539223617306,0.2225654546075264,0.19625327652903946,0.0191160876389386
0.3912809137533187,0.3462834582964786,0.4351007829031043,0.02270378086010157
0.6395953642187049,0.6373089890341205,0.6091160424206882,0.014771200004201637
0.7096927750786257,0.7295384004266294,0.6339145330777324,0.015615601563190772
0.7990309993563574,0.803301508740698,0.81124349308293,0.02118184141529866
0.5872290617023235,0.49727591027521995,0.6217535363727702,0.01867242963370843
0.2929788996203004,0.35217121072811625,0.27790629830029834,0.02289822368545322
0.403783013974849,0.4033408934934708,0.395469318847851,0.03095138216133221
0.553463865518078,0.38505638750609295,0.29559580923182155,0.02480210980356623
0.2770732969457891,0.19502552954911334,0.3285079862419906,0.02518695057636011
0.062055370388137576,0.43949232982311914,0.03043507111143623,0.0302057255008941
0.66113137911763,0.6682097556712134,0.7380038222847075,0.021489360554374726
0.8001168977906331,0.7951634144213756,0.8065318672666988,0.025402872380626485
0.600577245333831,0.5968957638109043,0.6128900818450849,0.018598209235552426
0.8045895946606594,0.8153629687111877,0.813721172063511,0.01830923880515653
0.0004922865239685629,0.022410891239454445,0.001099264627104441,0.01755947338341951
0.21027322470829038,0.19782250426980855,0.2322987856975156,0.01686120816712
0.6741968138049355,0.668831492442348,0.6500960196545124,0.019421572659430026
0.508356253120773,0.4816426000512826,0.5284012520165273,0.018157079324559424
0.6968980411820922,0.24855470319166692,0.8008072830002716,0.018781819241422328
0.4695480738309027,0.4713555356567521,0.4699791265773377,0.020244953718024438
