label,nrmse
0.5-1.0-1.0-3.0,0.0028935430148036108
0.5-1.0-1.0-3.5,0.002897403315703627
0.5-1.0-1.0-4.0,0.002894209618774373
0.5-1.0-1.0-4.5,0.0029005748378083443
0.5-1.0-1.5-0.5,0.0028964403280416664
0.5-1.0-1.5-1.0,0.002906943695504578
0.5-1.0-1.5-1.5,0.0029068004538003686
0.5-1.0-1.5-2.0,0.00290823546022515
0.5-1.0-1.5-2.5,0.0028909907494637545
0.5-1.0-1.5-3.0,0.0029001274836225645
0.5-1.0-1.5-3.5,0.002889633803608732
0.5-1.0-1.5-4.0,0.0029054087687069704
0.5-1.0-1.5-4.5,0.0028898599180285094
0.5-1.0-2.0-0.5,0.002895714758078494
0.5-1.0-2.0-1.0,0.0028885826366270182
0.5-1.0-2.0-1.5,0.002902228405152048
0.5-1.0-2.0-2.0,0.002902492607469976
0.5-1.0-2.0-2.5,0.002886523404120024
0.5-1.0-2.0-3.0,0.002881976538244878
0.5-1.0-2.0-3.5,0.002896387179076488
0.5-1.0-2.0-4.0,0.0028971971231052576
0.5-1.0-2.0-4.5,0.0028852546071024654
0.5-1.0-2.5-0.5,0.0028897593375262843
0.5-1.0-2.5-1.0,0.002895235471232558
0.5-1.0-2.5-1.5,0.002883974852472251
0.5-1.0-2.5-2.0,0.002899764281143093
0.5-1.0-2.5-2.5,0.0028865192853229538
0.5-1.0-2.5-3.0,0.002903450917503746
0.5-1.0-2.5-3.5,0.0028900645126149114
0.5-1.0-2.5-4.0,0.0028949079409340234
0.5-1.0-2.5-4.5,0.0028911166334810367
0.5-1.0-3.0-0.5,0.002889507619686995
0.5-1.0-3.0-1.0,0.0028922651408757167
0.5-1.0-3.0-1.5,0.0028788301562478664
0.5-1.0-3.0-2.0,0.0028887765753315624
0.5-1.0-3.0-2.5,0.0028952195102729676
0.5-1.0-3.0-3.0,0.0028887092809119835
0.5-1.0-3.0-3.5,0.0028866806446305056
0.5-1.0-3.0-4.0,0.002896468041927344
0.5-1.0-3.0-4.5,0.002895559035228417
0.5-1.0-3.5-0.5,0.0028905953920052357
0.5-1.0-3.5-1.0,0.002906110240878823
0.5-1.0-3.5-1.5,0.002899747254791859
0.5-1.0-3.5-2.0,0.002885051356715879
0.5-1.0-3.5-2.5,0.0028916749650835585
0.5-1.0-3.5-3.0,0.0028883700419133425
0.5-1.0-3.5-3.5,0.0028976760019069634
0.5-1.0-3.5-4.0,0.0028970805193135937
0.5-1.0-3.5-4.5,0.00289313266698111
0.5-1.0-4.0-0.5,0.0028913241221255543
