LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Relative
Operator	pjenneve
Date	2018/11/21
Time	07:48:00.3512005805969238281
***End_of_Header***	
	
Channels	6						
Samples	16000	16000	16000	16000	16000	16000	
Date	1904/01/01	1904/01/01	1904/01/01	1904/01/01	1904/01/01	1904/01/01	
Time	01:00:00	01:00:00	01:00:00	01:00:00	01:00:00	01:00:00	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***							
X_Value	s1	s2	s3	dsop_on_dt	n_err	delta_n_err_polar	Comment
0.000000	0.873887	0.484052	0.044899	0.000000	45480.000000	-8448.000000
1.000000	0.874133	0.483636	0.044575	0.000000	45526.000000	-8918.000000
2.000000	0.874299	0.483364	0.044292	0.000000	43939.000000	-8151.000000
3.000000	0.873847	0.484205	0.044006	0.000000	46216.000000	-9578.000000
4.000000	0.873634	0.484577	0.044130	0.000000	43579.000000	-8661.000000
5.000000	0.873674	0.484520	0.043983	0.000000	46177.000000	-8409.000000
6.000000	0.873527	0.484787	0.043968	0.000000	44844.000000	-8962.000000
7.000000	0.873487	0.484844	0.044116	0.000000	43729.000000	-8713.000000
8.000000	0.873307	0.485170	0.044106	0.000000	45755.000000	-8875.000000
9.000000	0.873124	0.485512	0.043969	0.000000	43872.000000	-9112.000000
10.000000	0.873124	0.485512	0.043969	0.000000	46842.000000	-9060.000000
11.000000	0.873304	0.485216	0.043658	0.000000	44913.000000	-8585.000000
12.000000	0.873160	0.485500	0.043374	0.000000	46098.000000	-8944.000000
13.000000	0.872941	0.485853	0.043832	0.000000	46167.000000	-8551.000000
14.000000	0.873355	0.485134	0.043547	0.000000	43786.000000	-9400.000000
15.000000	0.873671	0.484566	0.043534	0.000000	47291.000000	-8615.000000
16.000000	0.873538	0.484793	0.043684	0.000000	44738.000000	-8744.000000
17.000000	0.873539	0.484778	0.043812	0.000000	46577.000000	-8433.000000
18.000000	0.873609	0.484690	0.043403	0.000000	45498.000000	-8386.000000
19.000000	0.873140	0.485521	0.043543	0.000000	43431.000000	-9163.000000
20.000000	0.872957	0.485862	0.043406	0.000000	46473.000000	-8987.000000
21.000000	0.872781	0.486191	0.043255	0.000000	44849.000000	-8909.000000
22.000000	0.872856	0.485995	0.043949	0.000000	46566.000000	-8602.000000
23.000000	0.872282	0.487021	0.043977	0.000000	45407.000000	-8203.000000
24.000000	0.872565	0.486515	0.043980	0.000000	44152.000000	-8406.000000
25.000000	0.872634	0.486457	0.043244	0.000000	47789.000000	-7949.000000
26.000000	0.872917	0.485960	0.043107	0.000000	43858.000000	-9026.000000
