"S1","S2","S3","EC"
-0.714695,-0.002423,0.699432,77571.625
-0.716597,-0.002177,0.697484,77371.725
-0.718134,0.000483,0.695904,77632.75
-0.71909,0.002902,0.694911,77088.725
-0.720048,0.004599,0.693909,77327.1
-0.721462,0.005807,0.692429,77417.725
-0.723121,0.008476,0.69067,78029.025
-0.724186,0.009449,0.68954,76955.975
-0.725496,0.009942,0.688154,77646.875
-0.727607,0.011884,0.685891,77535.575
-0.72962,0.012136,0.683745,77895.1
-0.731389,0.01385,0.68182,77125
-0.732315,0.01629,0.680771,77613.4
-0.732984,0.017492,0.680021,77406.225
-0.734149,0.018961,0.678723,78027.6
-0.736016,0.020681,0.676648,77275.05
-0.736405,0.021116,0.676211,77557.275
-0.736064,0.021613,0.676567,77264.025
-0.737038,0.021892,0.675497,77661.3
-0.73806,0.024091,0.674304,77365.475
-0.739668,0.024818,0.672514,77544.375
-0.740797,0.02677,0.671195,77232.925
-0.741047,0.027527,0.670889,77706.625
-0.742336,0.028533,0.66942,77254.95
-0.743062,0.030299,0.668536,77486
-0.744291,0.032254,0.667076,77477.3
-0.746273,0.033021,0.664821,77535.05
-0.747902,0.034684,0.662902,77499.475
-0.748341,0.035914,0.662341,77591.3
-0.750318,0.036941,0.660045,77559.65
-0.751341,0.036186,0.658921,77708.625
-0.75189,0.037167,0.65824,77524.825
-0.752701,0.037427,0.657298,77462.125
-0.754092,0.037448,0.6557,77696.225
-0.755249,0.039621,0.654239,77293.225
-0.756366,0.041612,0.652824,77526.225
-0.757294,0.042889,0.651665,77194.675
-0.758161,0.042855,0.650657,77605.425
-0.759578,0.042907,0.649,77445.525
-0.76084,0.043932,0.64745,77412.325
-0.761123,0.043633,0.647138,77496.15
-0.763518,0.044322,0.644264,77644.025
-0.76521,0.043831,0.642287,77697.875
-0.765554,0.043676,0.641888,77521.35
-0.766806,0.044196,0.640355,77409.15
-0.768057,0.044717,0.638819,77584.725
-0.769306,0.045239,0.637277,77612
-0.770568,0.046947,0.635626,77293.875
-0.772128,0.046952,0.63373,77881.2
-0.773752,0.047177,0.63173,77484.45
-0.774479,0.047898,0.630784,77739.675
-0.775557,0.049394,0.629342,77394.15
-0.776653,0.050234,0.627922,77511.825
-0.778143,0.049774,0.626112,77709.075
-0.779897,0.049267,0.623966,77990.825
-0.780559,0.049524,0.623117,77218.775
-0.78205,0.050002,0.621206,77952.375
-0.783279,0.051035,0.619572,77523.45
-0.784506,0.05207,0.617931,77354.475
-0.785814,0.053769,0.616121,77531.1
-0.786578,0.054281,0.6151,77783.275
-0.787327,0.055463,0.614036,77584.15
-0.788723,0.0569,0.61211,77741.4
-0.790285,0.057117,0.610071,77113.5
-0.790781,0.058102,0.609335,77671.925
-0.791813,0.061041,0.607705,77627.05
-0.793165,0.063137,0.605725,77524.95
-0.795249,0.063867,0.60291,77240.325
-0.796411,0.065567,0.601191,77530.1
-0.79784,0.066035,0.599242,77639
-0.799024,0.066565,0.597604,77573.15
-0.800354,0.067045,0.595767,77276.55
-0.801871,0.067684,0.593651,77670.85
-0.802801,0.069466,0.592186,77864.275
-0.804073,0.069737,0.590426,77565.775
-0.805069,0.071238,0.588888,77437.825
-0.806262,0.072221,0.587134,77275.5
-0.806627,0.07398,0.586413,77516.7
-0.808014,0.074442,0.584442,77406.1
-0.80855,0.074715,0.583665,77176.525
-0.809159,0.077286,0.582485,77393.8
-0.809817,0.078266,0.581439,77728.375
-0.811343,0.080492,0.579002,77441.125
-0.812513,0.082164,0.577124,77502.85
-0.813853,0.082522,0.575182,77310.3
-0.814299,0.083505,0.574407,77505.525
-0.815684,0.085199,0.572189,77441.925
-0.817146,0.086367,0.569924,77514.475
-0.818221,0.088329,0.568078,77255.1
-0.81875,0.089736,0.567093,77523.475
-0.820915,0.092477,0.563513,77397.65
-0.821658,0.094788,0.562044,77591.725
-0.822583,0.097255,0.560267,77058.425
-0.824003,0.097872,0.558068,77725.875
-0.825759,0.098893,0.555286,77187.65
-0.827276,0.100845,0.552671,77539.3
-0.828097,0.102369,0.551158,77018.525
-0.829098,0.102214,0.54968,77487.475
-0.830321,0.104718,0.547358,77155.875
-0.830355,0.106087,0.547043,77506.375
-0.830963,0.10858,0.545629,76796.375
-0.832571,0.109157,0.543057,77451.45
-0.833242,0.109578,0.541942,76911.75
-0.834077,0.113095,0.53993,77424.975
-0.834891,0.114379,0.538399,76884.25
-0.836187,0.116475,0.535934,77275.9
-0.836286,0.117836,0.535482,77062.125
-0.836942,0.120486,0.533864,77371.4
-0.837589,0.123131,0.532244,76758.825
-0.839012,0.123874,0.529824,77318.125
-0.840165,0.125963,0.527499,77189.2
-0.840264,0.127509,0.526971,77227.325
-0.840947,0.12907,0.525499,77106.525
-0.841519,0.130731,0.524172,77106.775
-0.84271,0.133387,0.521582,77428.375
-0.843811,0.13485,0.519422,77214.425
-0.845128,0.1364,0.516869,76727.75
-0.846345,0.138516,0.514308,77251.925
-0.847171,0.139778,0.512604,77030.325
-0.848294,0.141466,0.510279,77255.75
-0.849283,0.14401,0.507917,77068.725
-0.849667,0.147082,0.506392,77387.775
-0.850041,0.150155,0.504861,76989.125
-0.85087,0.151494,0.50306,77165.85
-0.851527,0.15421,0.501119,76757.7
-0.853018,0.155094,0.498303,77310.975
-0.853165,0.157142,0.497409,76926.7
-0.854639,0.157729,0.494686,77135.95
-0.855393,0.160417,0.492514,76710.4
-0.85566,0.163435,0.491055,77112.75
-0.856352,0.164722,0.489416,76957.375
-0.857811,0.167317,0.485968,77129.925
-0.858651,0.170381,0.483413,76723.275
-0.85945,0.17324,0.480972,77172.125
-0.860301,0.175761,0.478529,76861.475
-0.861527,0.178954,0.475127,77232.225
-0.862354,0.181167,0.472783,76821.725
-0.862853,0.183453,0.470988,77161.5
-0.863333,0.186943,0.468731,76971.65
-0.864486,0.189777,0.465454,77213.025
-0.864686,0.190765,0.464678,76737.675
-0.865311,0.191737,0.463114,77129.3
-0.865335,0.194626,0.461861,77119.75
-0.865833,0.197905,0.459529,77137.8
-0.865714,0.199761,0.458951,76799.825
-0.865972,0.202318,0.457339,76949.75
-0.866749,0.204895,0.454713,77205.7
-0.867624,0.20735,0.451924,76936.85
-0.868329,0.210156,0.449265,76940.325
-0.868666,0.214236,0.446679,77107.65
-0.869376,0.217095,0.44391,77295.825
-0.869626,0.219897,0.442035,77044.3
-0.869542,0.223049,0.440621,77079.775
-0.870028,0.224844,0.438745,77038.975
-0.869861,0.228531,0.437168,77211.775
-0.870138,0.230762,0.435441,77023.725
-0.871418,0.232892,0.431732,76930.275
-0.871556,0.233856,0.430932,76635
-0.872792,0.234734,0.427942,77265.45
-0.872551,0.236952,0.42721,77114
-0.872793,0.239162,0.42548,77217.05
-0.874022,0.241281,0.421745,76977.675
-0.874832,0.243009,0.419066,77440.8
-0.875753,0.244834,0.416069,77203.825
-0.876396,0.245401,0.414377,77297.175
-0.876506,0.246324,0.413596,77045.275
-0.876933,0.248147,0.411596,77119.25
-0.876648,0.251566,0.410125,76876.625
-0.876652,0.255484,0.407688,77331.85
-0.875932,0.258832,0.407123,76745.35
-0.876296,0.260547,0.405241,77232.2
-0.876834,0.262408,0.40287,76993.125
-0.877938,0.264493,0.399085,77255.75
-0.878279,0.267163,0.396547,76969.875
-0.878072,0.269872,0.395169,77056.15
-0.877703,0.272833,0.393955,77218.275
-0.878277,0.274832,0.391277,77123
-0.878045,0.277537,0.389885,76900.875
-0.87827,0.280582,0.387189,77651.525
-0.878814,0.282573,0.384497,77542.325
-0.879645,0.284983,0.380801,77343.5
-0.8794,0.2877,0.37932,76991.375
-0.879656,0.289185,0.377595,77292.6
-0.879802,0.290631,0.37614,77424.175
-0.879497,0.293083,0.374949,77606.225
-0.879777,0.293671,0.373831,77181.575
-0.879188,0.2962,0.373221,77357.675
-0.878907,0.299002,0.371645,77628.075
-0.879222,0.299273,0.370682,77411.575
-0.879017,0.300866,0.369877,77129.1
-0.879218,0.302254,0.368264,77353.825
-0.878894,0.305379,0.366454,77361.725
-0.879085,0.306762,0.364838,77200.775
-0.87864,0.308738,0.364242,77331.2
-0.878541,0.31178,0.361883,77356.025
-0.878822,0.311952,0.361051,77570
-0.878916,0.31381,0.359207,77643.95
-0.878398,0.315946,0.358601,77182.925
-0.878172,0.317394,0.357875,77401.05
-0.877867,0.319766,0.356509,77456.05
-0.877475,0.322221,0.355263,77307.7
-0.877126,0.324355,0.354181,77381.55
-0.877216,0.325908,0.352528,77501.6
-0.876294,0.327863,0.353007,77711.75
-0.8763,0.329391,0.351567,77622.675
-0.876752,0.331118,0.348807,77506.4
-0.875776,0.334044,0.34847,77333.175
-0.875572,0.337084,0.346046,77871.075
-0.874842,0.339275,0.345752,77365
-0.874822,0.340804,0.344294,77986.525
-0.875331,0.341653,0.342152,77232.05
-0.875388,0.343074,0.340581,77741.75
-0.875456,0.344846,0.338613,77412.825
-0.874226,0.348392,0.33816,77597.5
-0.873354,0.352183,0.336481,77422.475
-0.8728,0.354957,0.335001,77715.05
-0.871673,0.357942,0.33476,77510.85
-0.871584,0.358065,0.33486,77465.4
-0.871262,0.359446,0.334217,77346.925
-0.871812,0.359716,0.332488,77688.7
-0.871028,0.361908,0.332165,77748.725
-0.870143,0.363828,0.332386,77443.05
-0.868628,0.366671,0.333224,77408.675
-0.868716,0.3681,0.331415,77750.925
-0.868202,0.370376,0.330221,77858.425
-0.868674,0.371326,0.327905,77448.675
-0.867863,0.373511,0.327571,77499.675
-0.867872,0.375013,0.325827,77658
-0.867565,0.376094,0.325399,78005.8
-0.867371,0.376901,0.324983,77503.45
-0.866793,0.378599,0.324549,77492.725
-0.866334,0.379504,0.32472,77665.925
-0.865245,0.381425,0.32537,77824.075
-0.865616,0.381289,0.324544,77678.475
-0.864952,0.383345,0.32389,77591.825
-0.864115,0.385517,0.323545,77575.875
-0.863631,0.387788,0.32212,78046.525
-0.863447,0.388638,0.321589,77569.7
-0.862928,0.390614,0.320587,77812.025
-0.862894,0.391864,0.319149,77588.925
-0.862386,0.394588,0.31716,77705.525
-0.862159,0.395497,0.316646,77730.775
-0.861385,0.39867,0.314766,77483.525
-0.861239,0.400305,0.313087,77359.525
-0.860221,0.401933,0.3138,77837.025
-0.859696,0.404286,0.312211,77559.425
-0.859529,0.40533,0.311316,77853.45
-0.859014,0.407592,0.30978,77712.125
-0.858406,0.409188,0.309362,77746.45
-0.857886,0.410627,0.308898,77657.2
-0.857034,0.412564,0.308681,77686.925
-0.856575,0.413587,0.308585,77821.4
-0.855897,0.415369,0.308074,77887.2
-0.856418,0.415643,0.306251,77465.925
-0.855454,0.417385,0.306575,77486.6
-0.854794,0.418403,0.307026,77737.575
-0.854434,0.419696,0.306265,77860.05
-0.854847,0.419786,0.304986,77899.475
-0.854228,0.421458,0.304414,77520.55
-0.853976,0.422563,0.303587,77586.525
-0.853177,0.424378,0.303303,77952.9
-0.852087,0.425676,0.304545,77628.275
-0.850694,0.427433,0.305975,77978.95
-0.850303,0.427848,0.306482,77759.85
-0.850111,0.428978,0.305432,77895.05
-0.849622,0.429835,0.305589,77669.725
-0.849037,0.431012,0.305555,77644.625
-0.848166,0.432773,0.305487,77817.55
-0.847616,0.433471,0.306023,78058.425
-0.846677,0.43593,0.305127,77649.375
-0.846415,0.437017,0.304299,77685.8
-0.84638,0.438339,0.302488,77865.525
-0.846774,0.438779,0.300744,77881.75
-0.845306,0.440371,0.302541,77464.15
-0.845755,0.440966,0.300414,77638.525
-0.844863,0.442827,0.300184,77499.7
-0.843941,0.444154,0.300816,78087.65
-0.842376,0.446766,0.301336,77388.45
-0.842006,0.447399,0.301429,77659.85
-0.842155,0.448484,0.299395,77852.075
-0.841495,0.449903,0.299122,78078.1
-0.840397,0.451771,0.299393,77533.375
-0.839399,0.453466,0.299629,77696.45
-0.837783,0.45695,0.29886,77674.05
-0.837509,0.456557,0.300225,78199.225
-0.836952,0.457228,0.300757,77433.2
-0.836963,0.457101,0.300917,77647.1
-0.836124,0.459502,0.299591,77525.25
-0.835508,0.460651,0.299545,77697.2
-0.83495,0.461317,0.300075,77507
-0.833638,0.463376,0.300549,77726.4
-0.83253,0.464764,0.301475,77751.875
-0.832242,0.465305,0.301438,78035.975
-0.830947,0.467103,0.302229,77572.175
-0.830581,0.468252,0.301454,77734.175
-0.829428,0.469823,0.302185,77706.85
-0.82843,0.470433,0.303968,77838.7
-0.827781,0.471382,0.304267,77831.125
-0.826805,0.472844,0.304651,77723.375
-0.826478,0.473526,0.304479,77703.975
-0.826478,0.473526,0.304479,78165.175
-0.826032,0.474804,0.303699,77330.575
-0.826121,0.475136,0.302936,77534.175
-0.825446,0.476181,0.303135,77800.6
-0.825242,0.476964,0.302459,77687.075
-0.823919,0.478751,0.303241,77445.25
-0.823517,0.479593,0.303003,77650.15
-0.822346,0.481142,0.303725,77900.125
-0.821417,0.482125,0.30468,78022.4
-0.820241,0.48367,0.305399,77782.825
-0.819236,0.485798,0.304719,77496.6
-0.819211,0.486018,0.304432,77660.1
-0.818787,0.486984,0.30403,77500.65
-0.818933,0.48775,0.302405,77978.7
-0.818526,0.488581,0.302165,77557.4
-0.81771,0.490675,0.30098,77475.525
-0.817255,0.491425,0.300991,77949.475
-0.816886,0.492419,0.300369,77662.6
-0.816842,0.493752,0.298293,77590.675
-0.815499,0.495872,0.298448,77771.5
-0.814364,0.498208,0.297659,77777.425
-0.812903,0.499424,0.299606,77931
-0.811946,0.499622,0.301865,77462.825
-0.811769,0.500972,0.300097,77474.025
-0.810775,0.501746,0.301486,77916.3
-0.809825,0.503003,0.301948,77505.775
-0.809984,0.503952,0.299931,77730.45
-0.81017,0.504008,0.299331,77455.95
-0.809554,0.505209,0.298976,77573.9
-0.808204,0.507142,0.299353,77626.05
-0.807186,0.508698,0.299463,77549.075
-0.806729,0.510399,0.297794,77772.4
-0.806842,0.510496,0.297322,77665.8
-0.806184,0.511518,0.297349,77451.925
-0.805383,0.513602,0.295925,77296.875
-0.804447,0.515353,0.295427,77672.275
-0.803393,0.517667,0.294245,77345.175
-0.802845,0.518129,0.294928,77674.3
-0.802525,0.519381,0.293595,77333.025
-0.802073,0.520618,0.292635,77750.825
-0.801526,0.521077,0.293318,77511.8
-0.801521,0.521717,0.292191,77520.6
-0.801275,0.521947,0.292456,77263.4
-0.801488,0.52217,0.291472,77538.325
-0.801031,0.523405,0.290511,77404.15
-0.801514,0.523571,0.288875,77745.975
-0.800561,0.526173,0.286783,77519.925
-0.800016,0.526626,0.287471,77453.7
-0.799839,0.527167,0.286972,77488.3
-0.798638,0.529113,0.286734,77855.675
-0.798106,0.530616,0.285436,77570.575
-0.797038,0.532247,0.285383,77577.15
-0.795325,0.534733,0.285514,77280.6
-0.79422,0.536492,0.285291,77787.825
-0.792884,0.538909,0.284451,77239.925
-0.792652,0.540192,0.282659,77664.3
-0.791977,0.541675,0.28171,77324.1
-0.790608,0.543906,0.281256,77542.125
-0.7897,0.545602,0.28052,77376.3
-0.788646,0.547062,0.280643,77320.55
-0.787395,0.54879,0.280782,77516.025
-0.785779,0.551272,0.280446,77709.275
-0.784497,0.55331,0.280023,77575.7
-0.782864,0.555349,0.280554,77312.975
-0.78147,0.557301,0.280571,77625.85
-0.780813,0.558375,0.280267,77395.025
-0.779745,0.560764,0.278463,77426.9
-0.77907,0.562515,0.276816,77237.85
-0.777397,0.564418,0.277642,77362.125
-0.777397,0.564418,0.277642,77663.15
-0.777391,0.563759,0.278996,77686.825
-0.77733,0.564828,0.276999,77644.5
-0.776258,0.567331,0.27488,77722.45
-0.775458,0.568589,0.274541,77474.8
-0.775076,0.569753,0.273202,77394.25
-0.774057,0.570813,0.273875,77315.3
-0.773435,0.571491,0.27422,77608.15
-0.771958,0.573146,0.274927,77542.25
-0.771288,0.573965,0.2751,77398.25
-0.770086,0.575167,0.275955,77548.85
-0.769644,0.575916,0.275625,77728.4
-0.769572,0.57586,0.275943,77416.3
-0.769057,0.576553,0.27593,77685.35
-0.769295,0.576432,0.275518,77194.275
-0.767913,0.577732,0.27665,77666.05
-0.767785,0.578478,0.275443,77432.575
-0.767785,0.578478,0.275443,77622.6
-0.766098,0.580516,0.275853,77464.875
-0.764553,0.582299,0.276382,77664.45
-0.763147,0.584247,0.276155,77325.225
-0.762513,0.585698,0.274831,77794.975
-0.760511,0.588573,0.274235,77009.9
-0.759648,0.589506,0.274623,77586.25
-0.758297,0.590639,0.275919,77337.3
-0.757756,0.591466,0.275635,77740.775
-0.7553,0.594236,0.276417,77228.775
-0.754823,0.594629,0.276872,77380.325
-0.754119,0.596214,0.275378,77266.7
-0.752493,0.597927,0.276113,77820.55
-0.752025,0.598082,0.277049,76823.875
-0.751608,0.598136,0.278064,77571.625
-0.749973,0.600026,0.278405,77371.725
-0.749268,0.601276,0.277604,77632.75
-0.748611,0.602564,0.276583,77088.725
-0.747927,0.60316,0.277134,77327.1
-0.747102,0.603502,0.278613,77417.725
-0.746273,0.603842,0.280091,78029.025
-0.746387,0.603502,0.280521,76955.975
-0.746213,0.604134,0.279621,77646.875
-0.745251,0.605322,0.279618,77535.575
-0.744313,0.605725,0.281238,77895.1
-0.744498,0.606282,0.279546,77125
-0.744806,0.606276,0.278734,77613.4
-0.744226,0.606717,0.279324,77406.225
-0.743312,0.607816,0.27937,78027.6
-0.743435,0.607286,0.280194,77275.05
-0.743123,0.607291,0.281007,77557.275
-0.742074,0.607955,0.282342,77264.025
-0.742223,0.608121,0.281591,77661.3
-0.740946,0.609376,0.282242,77365.475
-0.74034,0.610506,0.281387,77544.375
-0.74,0.610197,0.282948,77232.925
-0.739246,0.611117,0.282933,77706.625
-0.738841,0.611143,0.283932,77254.95
-0.738437,0.611169,0.284927,77486
-0.738162,0.611491,0.28495,77477.3
-0.736713,0.613215,0.284995,77535.05
-0.736804,0.613529,0.284081,77499.475
-0.735223,0.615695,0.283491,77591.3
-0.734464,0.616608,0.283473,77559.65
-0.73397,0.616878,0.284164,77708.625
-0.733283,0.617489,0.284611,77524.825
-0.731702,0.619498,0.284313,77462.125
-0.730392,0.620252,0.286033,77696.225
-0.730913,0.619982,0.285287,77293.225
-0.729525,0.621342,0.285879,77526.225
-0.728171,0.622893,0.285957,77194.675
-0.728937,0.622837,0.284122,77605.425
-0.729104,0.622846,0.283672,77445.525
-0.72891,0.622373,0.285205,77412.325
-0.729051,0.621614,0.286497,77496.15
-0.729359,0.621024,0.286992,77644.025
-0.729129,0.621163,0.287276,77697.875
-0.728574,0.622353,0.286107,77521.35
-0.727767,0.622986,0.286782,77409.15
-0.727986,0.623038,0.286113,77584.725
-0.727357,0.623449,0.286815,77612
-0.727357,0.623449,0.286815,77293.875
-0.728278,0.622748,0.285999,77881.2
-0.728737,0.622631,0.285086,77484.45
-0.728537,0.623272,0.284191,77739.675
-0.728639,0.623394,0.283663,77394.15
-0.729073,0.622507,0.284493,77511.825
-0.728276,0.622911,0.28565,77709.075
-0.7291,0.621817,0.285931,77990.825
-0.728437,0.622846,0.285382,77218.775
-0.728726,0.622518,0.28536,77952.375
-0.728437,0.622846,0.285382,77523.45
-0.72761,0.622783,0.287621,77354.475
-0.728595,0.621623,0.287635,77531.1
-0.728579,0.622085,0.286677,77783.275
-0.728035,0.621655,0.288982,77584.15
-0.727833,0.621176,0.290516,77741.4
-0.728247,0.620747,0.290395,77113.5
-0.728625,0.619652,0.291782,77671.925
-0.728238,0.61962,0.292816,77627.05
-0.728198,0.619111,0.293989,77524.95
-0.728841,0.61823,0.294248,77240.325
-0.727929,0.618502,0.295929,77530.1
-0.728911,0.617338,0.295942,77639
-0.729027,0.616997,0.296368,77573.15
-0.728636,0.616959,0.297407,77276.55
-0.72855,0.615971,0.299655,77670.85
-0.728202,0.616446,0.299526,77864.275
-0.727989,0.616229,0.300489,77565.775
-0.727882,0.615863,0.301497,77437.825
-0.729007,0.61395,0.302679,77275.5
-0.72919,0.613302,0.303551,77516.7
-0.73002,0.612083,0.304016,77406.1
-0.730258,0.611285,0.305048,77176.525
-0.730741,0.610299,0.305864,77393.8
-0.730864,0.609608,0.306944,77728.375
-0.730864,0.609608,0.306944,77441.125
-0.73156,0.609514,0.305471,77502.85
-0.731984,0.608677,0.306124,77310.3
-0.732802,0.60722,0.307059,77505.525
-0.733277,0.60575,0.308823,77441.925
-0.733643,0.604233,0.310918,77514.475
-0.733414,0.603526,0.312825,77255.1
-0.734063,0.603192,0.311947,77523.475
-0.733729,0.603268,0.312585,77397.65
-0.733845,0.602818,0.31318,77591.725
-0.733803,0.603301,0.312348,77058.425
-0.734969,0.601728,0.312641,77725.875
-0.735203,0.60036,0.314713,77187.65
-0.735659,0.598676,0.316848,77539.3
-0.735954,0.597829,0.317761,77018.525
-0.735884,0.596952,0.319566,77487.475
-0.735584,0.596529,0.321043,77155.875
-0.735455,0.595947,0.322417,77506.375
-0.735225,0.595568,0.323642,76796.375
-0.735899,0.594151,0.32471,77451.45
-0.736638,0.593026,0.325092,76911.75
-0.737894,0.591126,0.325703,77424.975
-0.738533,0.590493,0.325403,76884.25
-0.739104,0.589566,0.325788,77275.9
-0.738876,0.589526,0.326375,77062.125
-0.738913,0.588985,0.327267,77371.4
-0.739552,0.58835,0.326967,76758.825
-0.739751,0.587933,0.327266,77318.125
-0.740801,0.586617,0.327253,77189.2
-0.740793,0.586421,0.327622,77227.325
-0.740785,0.586226,0.32799,77106.525
-0.740652,0.585832,0.328993,77106.775
-0.741004,0.585104,0.329495,77428.375
-0.741311,0.585548,0.328012,77214.425
-0.741303,0.585352,0.32838,76727.75
-0.741681,0.585122,0.327936,77251.925
-0.742359,0.584136,0.328158,77030.325
-0.742738,0.583904,0.327714,77255.75
-0.742501,0.583667,0.328672,77068.725
-0.74349,0.583265,0.327145,77387.775
-0.744672,0.582329,0.326123,76989.125
-0.744607,0.582143,0.326603,77165.85
-0.744446,0.582287,0.326713,76757.7
-0.74511,0.582139,0.325461,77310.975
-0.74511,0.582139,0.325461,76926.7
-0.745748,0.581492,0.325156,77135.95
-0.745294,0.581354,0.326441,76710.4
-0.746985,0.579305,0.32622,77112.75
-0.746985,0.579305,0.32622,76957.375
-0.747128,0.579896,0.324838,77129.925
-0.748125,0.578643,0.32478,76723.275
-0.748679,0.577442,0.325638,77172.125
-0.748301,0.577796,0.325881,76861.475
-0.748997,0.577187,0.325359,77232.225
-0.748997,0.577187,0.325359,76821.725
-0.749315,0.576932,0.325079,77161.5
-0.749315,0.576932,0.325079,76971.65
-0.748807,0.576945,0.326225,77213.025
-0.749786,0.576538,0.324692,76737.675
-0.749821,0.576196,0.325218,77129.3
-0.750502,0.575337,0.325169,77119.75
-0.749874,0.575206,0.326844,77137.8
-0.751217,0.574249,0.32544,76799.825
-0.751081,0.57475,0.324869,76949.75
-0.751645,0.573914,0.325042,77205.7
-0.752248,0.573655,0.324104,76936.85
-0.753,0.573258,0.323057,76940.325
-0.75285,0.573395,0.323164,77107.65
-0.752836,0.573029,0.323844,77295.825
-0.753517,0.572221,0.32369,77044.3
-0.753647,0.57256,0.322786,77079.775
-0.752953,0.573176,0.323312,77038.975
-0.751783,0.574045,0.324492,77211.775
-0.751861,0.573555,0.325175,77023.725
-0.752588,0.5726,0.325177,76930.275
-0.752823,0.572837,0.324215,76635
-0.753431,0.57185,0.324544,77265.45
-0.753445,0.572042,0.324173,77114
-0.753535,0.571805,0.324382,77217.05
-0.753387,0.572114,0.324182,76977.675
-0.753387,0.572114,0.324182,77440.8
-0.753536,0.571979,0.324073,77203.825
-0.753238,0.572423,0.323981,77297.175
-0.752766,0.571776,0.326215,77045.275
-0.752633,0.571435,0.327117,77119.25
-0.752455,0.571242,0.327864,76876.625
-0.752307,0.571551,0.327664,77331.85
-0.752128,0.571358,0.328411,76745.35
-0.753399,0.570036,0.327795,77232.2
-0.753025,0.569454,0.329659,76993.125
-0.752614,0.570162,0.329374,77255.75
-0.752448,0.570102,0.329857,76969.875
-0.752614,0.570162,0.329374,77056.15
-0.752614,0.570162,0.329374,77218.275
-0.752466,0.570472,0.329174,77123
-0.751458,0.571396,0.329873,76900.875
-0.751638,0.570803,0.33049,77651.525
-0.750702,0.572237,0.330137,77542.325
-0.750778,0.571748,0.330811,77343.5
-0.751141,0.571135,0.331048,76991.375
-0.751295,0.570725,0.331404,77292.6
-0.750615,0.571532,0.331555,77424.175
-0.750768,0.571122,0.331914,77606.225
-0.750025,0.572615,0.331021,77181.575
-0.750162,0.573017,0.330014,77357.675
-0.749344,0.57348,0.331066,77628.075
-0.749266,0.573972,0.330389,77411.575
-0.750098,0.573703,0.328965,77129.1
-0.749279,0.574167,0.33002,77353.825
-0.750144,0.573554,0.32912,77361.725
-0.749691,0.573463,0.330307,77200.775
-0.749826,0.573807,0.329403,77331.2
-0.749321,0.574808,0.328806,77356.025
-0.750018,0.574138,0.328389,77570
-0.750348,0.574079,0.327736,77643.95
-0.750255,0.57432,0.327528,77182.925
-0.750177,0.573906,0.328429,77401.05
-0.75103,0.573155,0.327792,77456.05
-0.751881,0.572402,0.327156,77307.7
-0.751421,0.573257,0.326715,77381.55
-0.750605,0.573723,0.327773,77501.6
-0.750605,0.573723,0.327773,77711.75
-0.751604,0.572662,0.327338,77622.675
-0.751455,0.572972,0.327138,77506.4
-0.750559,0.573872,0.327617,77333.175
-0.750334,0.573827,0.328211,77871.075
-0.750618,0.573917,0.327402,77365
-0.74992,0.57453,0.327925,77986.525
-0.749693,0.574428,0.328623,77232.05
-0.750032,0.573695,0.32913,77741.75
-0.749728,0.574142,0.329043,77412.825
-0.750468,0.574227,0.327201,77597.5
-0.750785,0.573974,0.32692,77422.475
-0.751857,0.573267,0.325693,77715.05
-0.752965,0.573196,0.323249,77510.85
-0.753115,0.572886,0.32345,77465.4
-0.753394,0.572974,0.322643,77346.925
-0.753706,0.57272,0.322365,77688.7
-0.752946,0.574017,0.321834,77748.725
-0.753041,0.574696,0.320397,77443.05
-0.753665,0.5739,0.320356,77408.675
-0.754784,0.573175,0.319018,77750.925
-0.75491,0.573569,0.318009,77858.425
-0.754333,0.574273,0.318107,77448.675
-0.754483,0.573964,0.318309,77499.675
-0.754599,0.573995,0.317979,77658
-0.755247,0.573468,0.317391,78005.8
-0.755065,0.573946,0.316959,77503.45
-0.75534,0.57403,0.31615,77492.725
-0.754683,0.574194,0.317419,77665.925
-0.754518,0.574596,0.317085,77824.075
-0.754653,0.57518,0.3157,77678.475
-0.754463,0.576109,0.314459,77591.825
-0.754916,0.575071,0.315269,77575.875
-0.755176,0.574318,0.316019,78046.525
-0.755219,0.575141,0.314414,77569.7
-0.755798,0.574435,0.314314,77812.025
-0.755515,0.574047,0.315702,77588.925
-0.756243,0.573086,0.315704,77705.525
-0.755525,0.574296,0.315224,77730.775
-0.755525,0.574296,0.315224,77483.525
-0.755899,0.57374,0.31534,77359.525
-0.755899,0.57374,0.31534,77837.025
-0.755571,0.574147,0.315384,77559.425
-0.754761,0.575595,0.314685,77853.45
-0.754946,0.575002,0.315324,77712.125
-0.754545,0.576255,0.313993,77746.45
-0.754715,0.576442,0.313242,77657.2
-0.753873,0.577199,0.313873,77686.925
-0.753582,0.577842,0.31339,77821.4
-0.753965,0.577485,0.313126,77887.2
-0.75435,0.577126,0.312862,77465.925
-0.754519,0.577313,0.312107,77486.6
-0.754513,0.576952,0.312788,77737.575
-0.754662,0.57681,0.312691,77860.05
-0.754351,0.57707,0.312962,77899.475
-0.753607,0.577838,0.313338,77520.55
-0.754728,0.577102,0.311993,77586.525
-0.754897,0.577288,0.311238,77952.9
-0.754559,0.578027,0.310686,77628.275
-0.755415,0.5774,0.309771,77978.95
-0.755248,0.577158,0.310628,77759.85
-0.755747,0.576939,0.30982,77895.05
-0.755542,0.577039,0.310134,77669.725
-0.754948,0.577556,0.310618,77644.625
-0.754537,0.578809,0.30928,77817.55
